Student,Proficiency,Start_Time,End_Time
Michael,A1,2020/6/14 18:30,2020/6/14 19:30
Michael,A1,2020/6/26 19:00,2020/6/26 20:00
Michael,A1,2020/6/28 18:30,2020/6/28 19:30
Michael,A1,2020/7/11 4:00,2020/7/11 5:00
Michael,A1,2020/7/13 5:30,2020/7/13 6:30
Michael,A1,2020/7/20 4:30,2020/7/20 6:30
Michael,A1,2020/7/25 4:00,2020/7/25 5:00
Michael,A1,2020/7/27 5:45,2020/7/27 6:45
Michael,A1,2020/8/3 5:30,2020/8/3 6:30
Michael,A1,2020/8/8 4:00,2020/8/8 5:00
Michael,A1,2020/8/10 5:30,2020/8/10 6:30
Michael,A1,2020/8/12 4:00,2020/8/12 5:00
Michael,A1,2020/8/14 5:30,2020/8/14 7:30
Michael,A1,2020/8/17 5:30,2020/8/17 6:30
Michael,A1,2020/8/21 5:30,2020/8/21 7:30
Michael,A1,2020/8/27 5:30,2020/8/27 7:30
Michael,A1,2020/9/26 13:00,2020/9/26 15:00
Michael,A1,2020/10/7 13:00,2020/10/7 15:00
Michael,A1,2020/10/10 10:00,2020/10/10 12:00
Michael,A1,2020/10/14 9:00,2020/10/14 11:00
Michael,A1,2020/10/20 9:30,2020/10/20 10:30
Michael,A1,2020/10/21 9:00,2020/10/21 11:00
Michael,A1,2020/10/23 11:30,2020/10/23 12:30
Michael,A1,2020/10/25 10:30,2020/10/25 12:30
Michael,A1,2020/11/7 11:00,2020/11/7 13:00
Michael,A1,2020/11/11 10:00,2020/11/11 12:00
Michael,A1,2020/11/12 13:00,2020/11/12 14:00
Michael,A1,2020/11/24 14:00,2020/11/24 16:00
Michael,A1,2020/11/25 11:30,2020/11/25 12:30
Michael,A1,2020/12/1 12:30,2020/12/1 14:30
Michael,A1,2020/12/4 14:00,2020/12/4 16:00
Michael,A1,2020/12/9 11:30,2020/12/9 12:30
Michael,A1,2020/12/12 11:30,2020/12/12 12:30
Michael,A1,2020/12/15 15:00,2020/12/15 16:00
Michael,A1,2020/12/16 11:40,2020/12/16 12:40
Michael,A1,2020/12/20 12:00,2020/12/20 14:00
Michael,A1,2021/1/8 16:00,2021/1/8 17:00
Michael,A1,2021/1/9 5:30,2021/1/9 6:30
Michael,A1,2021/1/11 4:00,2021/1/11 5:00
Michael,A1,2021/1/15 4:00,2021/1/15 6:00
Michael,A1,2021/1/16 14:00,2021/1/16 16:00
Michael,A2,2021/1/22 4:00,2021/1/22 6:00
Michael,A2,2021/1/24 4:10,2021/1/24 6:10
Michael,A2,2021/2/7 4:00,2021/2/7 6:00
Michael,A2,2021/2/8 4:00,2021/2/8 5:00
Michael,A2,2021/2/25 15:00,2021/2/25 16:00
Michael,A2,2021/2/27 15:00,2021/2/27 16:00
Michael,A2,2021/3/3 16:00,2021/3/3 17:00
Michael,A2,2021/3/4 15:00,2021/3/4 16:00
Michael,A2,2021/3/6 15:00,2021/3/6 16:00
Michael,A2,2021/3/10 16:00,2021/3/10 17:00
Michael,A2,2021/3/13 15:00,2021/3/13 16:00
Michael,A2,2021/3/17 16:00,2021/3/17 17:00
Michael,A2,2021/3/20 15:00,2021/3/20 16:00
Michael,A2,2021/3/24 16:00,2021/3/24 17:00
Michael,A2,2021/3/29 15:00,2021/3/29 16:00
Michael,A2,2021/3/31 16:00,2021/3/31 17:00
Michael,A2,2021/4/3 15:00,2021/4/3 16:00
Michael,A2,2021/4/7 16:00,2021/4/7 17:00
Michael,A2,2021/4/10 15:00,2021/4/10 16:00
Michael,A2,2021/4/14 16:00,2021/4/14 17:00
Michael,A2,2021/4/17 15:00,2021/4/17 16:00
Michael,A2,2021/4/21 16:00,2021/4/21 17:00
Michael,A2,2021/4/24 14:55,2021/4/24 15:55
Michael,A2,2021/5/1 16:00,2021/5/1 17:00
Michael,A2,2021/5/5 16:00,2021/5/5 17:00
Michael,A2,2021/5/8 15:00,2021/5/8 16:00
Michael,A2,2021/5/12 16:00,2021/5/12 17:00
Michael,A2,2021/5/15 15:00,2021/5/15 16:00
Michael,A2,2021/5/19 16:00,2021/5/19 17:00
Michael,A2,2021/5/22 15:30,2021/5/22 16:30
Michael,A2,2021/5/26 16:00,2021/5/26 17:00
Michael,A2,2021/5/30 15:00,2021/5/30 16:00
Michael,A2,2021/6/12 15:00,2021/6/12 16:00
Michael,A2,2021/6/16 15:45,2021/6/16 17:00
Michael,A2,2021/6/19 15:00,2021/6/19 16:00
Michael,A2,2021/6/23 16:00,2021/6/23 17:00
Michael,A2,2021/6/27 15:00,2021/6/27 16:00
Michael,A2,2021/7/3 15:00,2021/7/3 16:00
Michael,A2,2021/7/7 16:00,2021/7/7 17:00
Michael,A2,2021/7/12 15:00,2021/7/12 16:00
Michael,A2,2021/7/14 16:00,2021/7/14 17:00
Michael,A2,2021/7/28 15:00,2021/7/28 17:00
Nele,A2,2021/4/10 7:00,2021/4/10 8:00
Nele,A2,2021/4/15 7:00,2021/4/15 8:00
Nele,A2,2021/4/16 7:00,2021/4/16 8:00
Nele,A2,2021/4/19 7:00,2021/4/19 8:00
Nele,A2,2021/4/21 9:10,2021/4/21 10:10
Nele,A2,2021/6/17 8:30,2021/6/17 9:30
Nele,A2,2021/6/19 8:30,2021/6/19 9:30
Nele,A2,2021/6/20 8:30,2021/6/20 9:30
Nele,A2,2021/6/21 8:30,2021/6/21 9:30
Oliver,A2,2021/4/25 16:00,2021/4/25 17:00
Oliver,A2,2021/4/26 12:30,2021/4/26 13:30
Oliver,A2,2021/4/27 5:30,2021/4/27 6:30
Oliver,A2,2021/4/28 8:00,2021/4/28 9:00
Oliver,A2,2021/4/29 8:30,2021/4/29 9:30
Oliver,A2,2021/5/1 7:30,2021/5/1 9:30
Oliver,A2,2021/5/2 12:00,2021/5/2 13:00
Oliver,A2,2021/5/3 16:00,2021/5/3 17:00
Oliver,A2,2021/5/4 4:00,2021/5/4 5:00
Oliver,A2,2021/5/5 4:30,2021/5/5 5:30
Oliver,A2,2021/5/6 6:30,2021/5/6 7:30
Oliver,A2,2021/5/7 6:30,2021/5/7 7:30
Oliver,A2,2021/5/8 6:30,2021/5/8 7:30
Oliver,A2,2021/5/10 4:30,2021/5/10 6:30
Oliver,A2,2021/5/11 9:30,2021/5/11 10:30
Oliver,A2,2021/5/12 7:00,2021/5/12 8:00
Oliver,A2,2021/5/13 6:30,2021/5/13 7:30
Oliver,A2,2021/5/14 6:30,2021/5/14 7:30
Oliver,A2,2021/5/15 6:30,2021/5/15 7:30
Oliver,A2,2021/5/17 5:00,2021/5/17 7:00
Oliver,A2,2021/5/18 16:00,2021/5/18 17:00
Oliver,A2,2021/5/19 7:30,2021/5/19 8:30
Oliver,A2,2021/5/20 6:30,2021/5/20 7:30
Oliver,A2,2021/5/21 6:30,2021/5/21 7:30
Oliver,A2,2021/5/22 6:30,2021/5/22 7:30
Oliver,A2,2021/5/23 6:30,2021/5/23 7:30
Oliver,A2,2021/5/24 6:30,2021/5/24 7:30
Oliver,A2,2021/5/25 9:30,2021/5/25 11:30
Oliver,A2,2021/5/26 7:40,2021/5/26 8:40
Oliver,A2,2021/5/28 5:30,2021/5/28 7:30
Oliver,A2,2021/5/30 6:30,2021/5/30 7:30
Oliver,A2,2021/5/31 8:30,2021/5/31 9:30
Oliver,A2,2021/6/1 13:00,2021/6/1 14:00
Oliver,A2,2021/6/2 9:30,2021/6/2 10:30
Oliver,A2,2021/6/3 8:30,2021/6/3 9:30
Oliver,A2,2021/6/4 8:30,2021/6/4 9:30
Oliver,A1,2021/6/5 8:30,2021/6/5 9:30
Oliver,A1,2021/6/6 8:30,2021/6/6 9:30
Oliver,A2,2021/6/7 8:30,2021/6/7 9:30
Oliver,A2,2021/6/8 11:30,2021/6/8 12:30
Oliver,A2,2021/6/9 9:30,2021/6/9 10:30
Oliver,A2,2021/6/10 8:30,2021/6/10 9:30
Oliver,A2,2021/6/11 8:20,2021/6/11 9:20
Oliver,A2,2021/6/12 8:30,2021/6/12 9:30
Oliver,A2,2021/6/13 8:30,2021/6/13 9:30
Oliver,A2,2021/6/14 8:30,2021/6/14 9:30
Oliver,A2,2021/6/15 11:30,2021/6/15 12:30
Oliver,A2,2021/6/24 8:30,2021/6/24 9:30
Oliver,A2,2021/6/25 7:30,2021/6/25 9:30
Oliver,A2,2021/6/26 6:30,2021/6/26 7:30
Oliver,A2,2021/6/27 8:30,2021/6/27 9:30
Oliver,A2,2021/6/29 11:30,2021/6/29 13:30
Oliver,A2,2021/6/30 10:00,2021/6/30 11:00
Oliver,A2,2021/7/1 8:30,2021/7/1 9:30
Oliver,A2,2021/7/2 8:30,2021/7/2 9:30
Oliver,A2,2021/7/3 8:30,2021/7/3 9:30
Oliver,A2,2021/7/4 8:30,2021/7/4 9:30
Oliver,A2,2021/7/5 8:30,2021/7/5 9:30
Oliver,A2,2021/7/6 11:30,2021/7/6 12:30
Oliver,A2,2021/7/8 8:30,2021/7/8 9:30
Oliver,A2,2021/7/9 7:30,2021/7/9 9:30
Oliver,A2,2021/7/10 8:30,2021/7/10 9:30
Oliver,A2,2021/7/11 8:30,2021/7/11 9:30
Oliver,A2,2021/7/12 8:30,2021/7/12 9:30
Oliver,A2,2021/7/13 11:30,2021/7/13 12:30
Oliver,A2,2021/7/14 9:40,2021/7/14 10:40
Oliver,A2,2021/7/15 8:30,2021/7/15 9:30
Oliver,A2,2021/7/16 8:30,2021/7/16 9:30
Oliver,A2,2021/7/17 8:30,2021/7/17 9:30
Oliver,A2,2021/7/18 8:30,2021/7/18 9:30
Oliver,A2,2021/7/19 8:30,2021/7/19 9:30
Oliver,A2,2021/7/20 11:30,2021/7/20 12:30
Oliver,A2,2021/7/21 9:30,2021/7/21 10:30
Oliver,A2,2021/7/22 8:30,2021/7/22 9:30
Oliver,A2,2021/7/23 8:30,2021/7/23 9:30
Pia,A1,2020/7/24 14:45,2020/7/24 15:45
Pia,A1,2020/7/26 10:10,2020/7/26 11:10
Pia,A1,2020/7/28 6:00,2020/7/28 7:00
Pia,A1,2020/7/31 10:00,2020/7/31 11:00
Pia,A1,2020/8/2 11:30,2020/8/2 12:30
Raphael,A1,2020/10/15 12:30,2020/10/15 13:30
Raphael,A1,2020/10/22 12:45,2020/10/22 13:45
Raphael,A1,2020/11/9 8:00,2020/11/9 9:00
Sarah,A1,2021/5/13 6:00,2021/5/13 8:00
Sarah,A1,2021/5/15 6:00,2021/5/15 8:00
Sarah,A1,2021/5/18 6:00,2021/5/18 8:00
Sarah,A1,2021/5/20 6:00,2021/5/20 8:00
Sarah,A1,2021/5/22 6:00,2021/5/22 8:00
Sarah,A1,2021/5/25 6:00,2021/5/25 8:00
Sarah,A1,2021/5/27 6:00,2021/5/27 8:00
Sarah,A1,2021/6/1 6:00,2021/6/1 8:00
Sarah,A1,2021/6/5 6:00,2021/6/5 8:00
Sarah,A1,2021/6/8 6:00,2021/6/8 8:00
Sarah,A1,2021/6/10 6:00,2021/6/10 8:00
Sarah,A1,2021/6/12 6:00,2021/6/12 8:00
Sarah,A1,2021/6/15 6:00,2021/6/15 8:00
Sarah,A1,2021/6/17 6:00,2021/6/17 8:00
Sarah,A1,2021/6/22 6:00,2021/6/22 8:00
Sarah,A2,2021/6/27 6:00,2021/6/27 8:00
Sarah,A2,2021/6/29 6:00,2021/6/29 8:00
Sarah,A2,2021/7/1 6:00,2021/7/1 8:00
Sarah,A2,2021/7/10 6:00,2021/7/10 8:00
Sarah,A2,2021/7/13 6:00,2021/7/13 8:00
Sarah,A2,2021/7/22 6:00,2021/7/22 8:00
Sarah,A2,2021/7/24 6:00,2021/7/24 8:00
Sarah,A2,2021/7/27 6:00,2021/7/27 8:00
Sarah,A2,2021/7/29 6:00,2021/7/29 8:00
试听,A2,2020/1/23 16:00,2020/1/23 17:30
试听,A2,2020/1/28 17:00,2020/1/28 19:00
试听,A1,2020/2/12 17:00,2020/2/12 18:30
试听,A2,2020/3/6 15:00,2020/3/6 16:30
试听,B1,2020/3/12 1:00,2020/3/12 2:30
试听,A1,2020/3/17 18:00,2020/3/17 19:00
试听,B1,2020/3/18 14:30,2020/3/18 15:30
试听,A1,2020/3/22 14:00,2020/3/22 15:00
试听,A1,2020/3/22 17:00,2020/3/22 18:00
试听,A1,2020/3/28 15:30,2020/3/28 16:30
试听,B1,2020/3/30 23:30,2020/3/31 0:30
试听,A1,2020/3/31 19:00,2020/3/31 20:00
试听,A1,2020/3/31 22:00,2020/3/31 23:00
试听,A1,2020/4/1 20:00,2020/4/1 21:00
试听,B2,2020/4/3 16:30,2020/4/3 17:30
试听,A2,2020/4/4 15:30,2020/4/4 16:30
试听,A1,2020/4/7 12:20,2020/4/7 13:20
试听,A1,2020/4/8 18:00,2020/4/8 19:00
试听,A2,2020/4/10 0:00,2020/4/10 1:30
试听,B1,2020/4/16 20:00,2020/4/16 21:00
试听,A1,2020/4/17 14:00,2020/4/17 15:00
试听,A1,2020/4/18 20:00,2020/4/18 21:00
试听,A1,2020/4/19 23:30,2020/4/20 0:30
试听,A1,2020/4/22 17:30,2020/4/22 18:30
试听,A2,2020/4/23 22:15,2020/4/23 23:45
试听,A1,2020/4/24 18:00,2020/4/24 19:00
试听,A1,2020/4/26 15:00,2020/4/26 16:00
试听,A1,2020/4/26 17:00,2020/4/26 18:00
试听,A2,2020/4/26 18:30,2020/4/26 19:30
试听,A1,2020/4/27 17:30,2020/4/27 18:30
试听,A1,2020/11/2 16:00,2020/11/2 17:00
试听,B1,2020/11/3 13:00,2020/11/3 14:00
试听,B1,2020/11/4 6:00,2020/11/4 7:00
试听,A2,2020/11/12 17:00,2020/11/12 18:00
试听,A1,2020/11/25 8:00,2020/11/25 9:00
试听,A1,2021/1/6 13:30,2021/1/6 14:30
试听,A1,2021/1/16 6:00,2021/1/16 7:00
试听,A1,2021/1/20 6:00,2021/1/20 7:00
试听,A1,2021/1/21 18:00,2021/1/21 19:00
试听,A1,2021/1/26 13:00,2021/1/26 14:00
试听,A1,2021/2/6 14:30,2021/2/6 15:30
试听,A1,2021/3/1 9:30,2021/3/1 10:30
试听,A1,2021/3/11 11:00,2021/3/11 12:00
试听,A1,2021/3/14 7:00,2021/3/14 8:00
试听,B1,2021/3/15 14:30,2021/3/15 15:30
试听,A1,2021/3/20 10:45,2021/3/20 11:45
试听,A1,2021/3/23 11:30,2021/3/23 12:30
试听,A1,2021/3/27 16:00,2021/3/27 17:00
试听,A2,2021/3/28 15:00,2021/3/28 16:00
试听,A1,2021/4/1 15:10,2021/4/1 16:00
试听,A1,2021/4/1 16:00,2021/4/1 17:00
试听,A1,2021/4/6 7:00,2021/4/6 8:00
试听,A1,2021/4/8 18:00,2021/4/8 19:00
试听,A1,2021/4/9 7:30,2021/4/9 8:30
试听,A2,2021/4/9 9:00,2021/4/9 10:00
试听,A1,2021/4/15 10:30,2021/4/15 11:00
试听,A1,2021/4/17 18:10,2021/4/17 19:10
试听,A2,2021/4/30 5:30,2021/4/30 6:30
试听,A1,2021/5/2 15:30,2021/5/2 16:30
试听,B1,2021/5/24 6:30,2021/5/24 7:30
试听,B1,2021/6/11 17:00,2021/6/11 18:00
试听,A1,2021/6/21 16:00,2021/6/21 17:00
试听,A1,2021/7/5 14:30,2021/7/5 15:30
试听,B1,2021/7/7 17:00,2021/7/7 18:00
试听,B1,2021/7/12 14:30,2021/7/12 15:30
Konstantin,B1,2020/5/3 12:00,2020/5/3 13:00
Konstantin,B1,2020/5/9 19:00,2020/5/9 20:00
Konstantin,B1,2020/5/17 19:00,2020/5/17 20:00
Konstantin,B1,2020/5/31 19:00,2020/5/31 20:00
Konstantin,B1,2020/6/2 18:00,2020/6/2 20:00
Konstantin,B1,2020/6/18 19:15,2020/6/18 20:45
Konstantin,B1,2020/6/30 19:00,2020/6/30 20:30
Konstantin,B1,2020/7/12 10:30,2020/7/12 11:30
Konstantin,B1,2020/7/13 9:00,2020/7/13 10:00
Konstantin,B1,2020/7/18 9:00,2020/7/18 10:00
Konstantin,B1,2020/7/20 9:00,2020/7/20 10:00
Konstantin,B1,2020/7/25 9:00,2020/7/25 10:00
Konstantin,B1,2020/8/1 9:00,2020/8/1 10:00
Konstantin,B1,2020/8/3 9:00,2020/8/3 10:00
Konstantin,B1,2020/8/8 9:00,2020/8/8 10:00
Konstantin,B1,2020/8/15 9:00,2020/8/15 10:00
Konstantin,B1,2020/8/17 9:00,2020/8/17 10:00
Konstantin,B1,2020/10/26 9:30,2020/10/26 10:30
Konstantin,B1,2020/10/29 12:00,2020/10/29 13:00
Konstantin,B1,2020/10/31 9:40,2020/10/31 10:40
Konstantin,B1,2020/11/2 9:30,2020/11/2 10:30
Konstantin,B1,2020/11/7 9:30,2020/11/7 10:30
Konstantin,B1,2020/11/25 10:00,2020/11/25 11:00
Konstantin,B1,2020/11/26 15:00,2020/11/26 16:00
Konstantin,B1,2020/11/29 8:30,2020/11/29 9:30
Konstantin,B1,2020/12/7 9:35,2020/12/7 10:35
Konstantin,B1,2020/12/12 9:30,2020/12/12 10:30
Konstantin,B1,2020/12/19 9:35,2020/12/19 10:35
Konstantin,B1,2020/12/21 9:30,2020/12/21 10:30
Konstantin,B1,2020/12/23 9:30,2020/12/23 10:30
Konstantin,B1,2021/1/21 8:00,2021/1/21 9:00
Konstantin,B1,2021/1/23 15:00,2021/1/23 16:00
Konstantin,B1,2021/2/25 10:00,2021/2/25 11:00
Konstantin,B1,2021/3/2 10:00,2021/3/2 11:00
Konstantin,B1,2021/3/13 9:30,2021/3/13 10:30
Konstantin,B1,2021/3/15 8:30,2021/3/15 9:30
Konstantin,B1,2021/3/20 9:30,2021/3/20 10:30
Konstantin,B1,2021/3/25 9:30,2021/3/25 10:30
Konstantin,B1,2021/3/27 9:30,2021/3/27 10:30
Konstantin,B1,2021/7/12 10:30,2021/7/12 11:30
Konstantin,B1,2021/7/15 10:20,2021/7/15 11:20
Konstantin,B1,2021/7/26 10:00,2021/7/26 11:00
Ute,A1,2020/7/26 11:30,2020/7/26 12:30
Ute,A1,2020/7/27 6:00,2020/7/27 7:00
Ute,A1,2020/7/28 11:30,2020/7/28 12:30
Ute,A1,2020/7/29 6:00,2020/7/29 7:00
